TC,LAT_GPS,LON_GPS,GPS_ALT,O3_TECO,CO_AERO,NO_pptV,NO2_pptV,NO,NO2,SS_ColA,CCN_ColA,SS_ColB,CCN_ColB,CNC_Conc,CO2_ppm,CH4,BC_mass,BC_number,Scatter_number,methanol_ppb,acetonitrile_ppb,acetaldehyde_ppb,acetone_ppb,isoprene_furan_ppb,mvk_macr_ppb,mek_ppb,benzene_ppb,toluene_ppb,c9_aromatics_ppb,monoterpenes_ppb
47796,-4.9556827545166,-64.3158874511719,343.125,17.5981903076172,143.09716796875,0,0,0,0,0.3282,479.72,0.1361,195.67,-9999,397.48,1823.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47797,-4.95475387573242,-64.315673828125,348.9375,18.4856872558594,146.890625,0,0,0,0,0.3282,456.55,0.1361,209.13,-9999,396.99,1822.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47798,-4.95382499694824,-64.3154907226563,354.6875,18.3870620727539,144.045593261719,0,0,0,0,0.3282,506.97,0.1361,187.34,-9999,396.68,1820.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47799,-4.9528980255127,-64.3153076171875,360.4375,18.3870620727539,144.424865722656,0,0,0,0,0.3282,480.49,0.1361,219.39,-9999,396.23,1822.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47800,-4.95197296142578,-64.3151245117188,366.5,18.5843124389648,148.218383789063,3,46.64,3,46.64,0.3281,493.5,0.136,262,-9999,395.16,1827.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47801,-4.9510498046875,-64.3149108886719,372.6875,19.4718017578125,150.873901367188,0,0,0,0,0.328,411.54,0.1359,217.57,-9999,393.75,1831.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47802,-4.95012664794922,-64.3147277832031,378.5625,19.4718017578125,149.925476074219,0,0,0,0,0.3279,425.9,0.1359,236.79,-9999,393.78,1832.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47803,-4.94920349121094,-64.3145446777344,384.0625,19.4718017578125,149.546142578125,0,0,0,0,0.3279,426.99,0.1359,224.16,-9999,393.8,1829.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47804,-4.94828224182129,-64.3143615722656,389.25,19.3731842041016,150.873901367188,0,0,0,0,0.3277,421.53,0.1357,244.19,-9999,394.21,1824.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47805,-4.94736099243164,-64.3141784667969,394.125,18.9787445068359,147.6494140625,0,0,0,0,0.3277,451.52,0.1357,281.26,-9999,394.88,1821.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47806,-4.94643974304199,-64.3139953613281,398.75,18.8801193237305,145.56298828125,0,0,0,0,0.3277,493.95,0.1358,286.07,-9999,394.37,1820.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47807,-4.94552040100098,-64.3138122558594,403.5,18.9787445068359,148.977111816406,0,0,0,0,0.3278,457.25,0.1358,240.27,-9999,394.85,1821.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47808,-4.94459915161133,-64.3136291503906,408.375,18.9787445068359,152.20166015625,0,0,0,0,0.3278,453.49,0.1358,264.19,-9999,395.5,1822.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47809,-4.94367980957031,-64.3134155273438,413.25,18.3870620727539,152.960266113281,0,0,0,0,0.3279,496.18,0.1358,264.4,-9999,396,1821.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47810,-4.94276237487793,-64.313232421875,418,18.4856872558594,151.253173828125,2.45,18.09,2.45,18.09,0.3279,469.16,0.1359,233.34,-9999,395.48,1821.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47811,-4.94184684753418,-64.3130187988281,422.6875,18.4856872558594,152.011962890625,0,0,0,0,0.328,513.51,0.1359,261.38,-9999,394.84,1821.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47812,-4.94093322753906,-64.3128356933594,427.4375,18.4856872558594,147.6494140625,0,0,0,0,0.3281,467.05,0.136,226.06,-9999,394.34,1822.22,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
47813,-4.94002151489258,-64.3126220703125,432.0625,18.4856872558594,149.735778808594,0,0,0,0,0.3281,504.04,0.136,212.07,-9999,394.68,1821.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47814,-4.93910789489746,-64.3124084472656,436.8125,18.3870620727539,153.339721679688,0,0,0,0,0.3281,486.67,0.136,174.51,-9999,394.67,1821.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47815,-4.93819808959961,-64.3121948242188,441.625,18.4856872558594,154.098388671875,0,0,0,0,0.3282,497.7,0.136,155.12,-9999,394.69,1822.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47816,-4.93728828430176,-64.3119812011719,446.25,18.4856872558594,151.063537597656,0,0,0,0,0.3281,544.69,0.136,166.07,-9999,394.47,1821.28,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
47817,-4.93638038635254,-64.311767578125,450.75,18.3870620727539,148.408020019531,0,0,0,0,0.328,588.12,0.1359,169.02,-9999,394.81,1821.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47818,-4.93547439575195,-64.3115539550781,455.3125,18.4856872558594,148.787475585938,0,0,0,0,0.328,540.5,0.1359,180.22,-9999,394.95,1820.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47819,-4.93456840515137,-64.3113098144531,459.8125,18.4856872558594,154.288024902344,0,0,0,0,0.3281,570.24,0.136,214.76,-9999,395.1,1818.51,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
47820,-4.93366432189941,-64.3110961914063,464.375,18.3870620727539,152.20166015625,-1.45,24.73,-1.45,24.73,0.3282,556.16,0.1361,214.68,-9999,394.9,1818.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47821,-4.93276023864746,-64.3108520507813,468.9375,18.4856872558594,149.546142578125,0,0,0,0,0.3281,510.85,0.136,229.18,-9999,394.71,1818.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47822,-4.93185806274414,-64.3106384277344,473.5625,18.4856872558594,144.045593261719,0,0,0,0,0.328,541.31,0.1359,289.28,-9999,394.64,1818.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47823,-4.93095588684082,-64.3103942871094,478,18.4856872558594,145.752624511719,0,0,0,0,0.328,572.28,0.1359,265.71,-9999,394.1,1818.67,0,0,0,3.017,0.179,0.265,1.748,1.405,3.631,0.267,0.043,0.094,-0.243,0.245
47824,-4.9300537109375,-64.3101501464844,482.3125,18.3870620727539,150.115112304688,0,0,0,0,0.3281,572.23,0.136,307.94,-9999,394.11,1817.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47825,-4.92915153503418,-64.3099365234375,486.4375,17.9926300048828,149.3564453125,0,0,0,0,0.328,554.61,0.1359,264.86,-9999,394.69,1818.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47826,-4.92825126647949,-64.3096923828125,490.8125,17.9926300048828,150.494567871094,0,0,0,0,0.328,530.68,0.1359,260.67,-9999,394.96,1818.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47827,-4.92735290527344,-64.3094482421875,495.1875,17.8940048217773,148.597839355469,0,0,0,0,0.328,566.8,0.136,253.69,-9999,394.22,1816.92,0,0,0,3.129,0.12,0.227,1.489,2.136,3.715,0.156,0.062,0.057,-0.114,0.337
47828,-4.92645263671875,-64.3092041015625,499.6875,18.0912551879883,148.787475585938,0,0,0,0,0.3282,554.33,0.136,237.05,-9999,395.03,1817.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47829,-4.9255542755127,-64.3089599609375,504.0625,18.4856872558594,151.632507324219,0,0,0,0,0.3283,567.3,0.1361,257.69,-9999,394.17,1817.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47830,-4.92465400695801,-64.3087158203125,508.25,18.4856872558594,154.857116699219,-1.91,28.36,-1.91,28.36,0.3281,607.16,0.136,234.84,-9999,395,1817.98,0,0,0,2.944,0.119,0.202,1.625,1.827,3.792,0.104,0.041,0.019,0.013,0.005
47831,-4.92375564575195,-64.3084716796875,513.125,18.4856872558594,156.374450683594,0,0,0,0,0.3281,590.74,0.136,281.04,-9999,394.08,1817.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47832,-4.92285919189453,-64.3082275390625,518.6875,18.5843124389648,153.90869140625,0,0,0,0,0.328,585.41,0.1359,272.65,-9999,395.12,1817.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47833,-4.92196655273438,-64.3079833984375,524.8125,18.9787445068359,152.011962890625,0,0,0,0,0.3282,599.05,0.136,275.67,-9999,395.13,1817.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47834,-4.92107582092285,-64.3077392578125,531.375,18.9787445068359,147.270080566406,0,0,0,0,0.3282,552.27,0.136,285.77,-9999,395.04,1816.44,0,0,0,3.311,0.095,-0.05,1.62,1.899,4.169,0.15,-0.052,-0.082,-0.078,-0.028
47835,-4.92018699645996,-64.3074951171875,538.125,18.9787445068359,150.684204101563,0,0,0,0,0.3282,560.17,0.1361,220.53,-9999,394.56,1816.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47836,-4.91930198669434,-64.3072509765625,545,18.9787445068359,153.149963378906,0,0,0,0,0.328,571.36,0.136,282.17,-9999,394.53,1816.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47837,-4.91841888427734,-64.3069763183594,552,18.4856872558594,153.149963378906,0,0,0,0,0.3281,619.31,0.136,269.87,-9999,394.27,1814.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47838,-4.91753768920898,-64.3067321777344,558.75,18.3870620727539,150.494567871094,0,0,0,0,0.328,562.12,0.136,297.59,-9999,394.88,1814.64,0,0,0,3.01,0.141,0.029,1.617,1.306,3.83,0.212,-0.031,-0.1,-0.054,-0.027
47839,-4.91665840148926,-64.3064880371094,565.3125,18.4856872558594,152.011962890625,0,0,0,0,0.328,598.43,0.1359,279.13,-9999,394.84,1811.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47840,-4.91578102111816,-64.3062438964844,571.625,18.4856872558594,146.890625,-1.73,38.55,-1.73,38.55,0.328,594.73,0.1359,276.07,-9999,394.24,1810.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47841,-4.9149055480957,-64.3059997558594,577.625,18.4856872558594,147.080383300781,0,0,0,0,0.3281,576.35,0.136,229.87,-9999,393.61,1811.41,0,0,0,3.389,0.136,-0.161,1.592,1.553,3.535,0.239,0.012,0.05,-0.181,-0.023
47842,-4.91403198242188,-64.3057250976563,583.4375,18.4856872558594,148.787475585938,0,0,0,0,0.3281,608.58,0.136,284.86,-9999,392.89,1811.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47843,-4.91315841674805,-64.3054809570313,589.125,18.3870620727539,147.6494140625,0,0,0,0,0.3282,538.8,0.136,285.16,-9999,392.68,1809.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47844,-4.91228485107422,-64.3052368164063,594.75,18.6829376220703,141.959045410156,0,0,0,0,0.328,674.41,0.1359,292.3,-9999,392.82,1807.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47845,-4.91141510009766,-64.3049621582031,600.4375,19.4718017578125,140.441650390625,0,0,0,0,0.3281,607.93,0.136,268.83,-9999,392.66,1809.33,0,0,0,3.11,0.114,0.1,1.498,1.866,3.046,0.14,0.034,0.033,-0.022,0.124
47846,-4.91054534912109,-64.3047180175781,606.1875,19.4718017578125,140.631286621094,0,0,0,0,0.3282,573.96,0.136,265.29,-9999,392.82,1809.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47847,-4.90967559814453,-64.3044738769531,612.0625,19.570426940918,142.148681640625,0,0,0,0,0.328,590.97,0.1359,260.73,-9999,392.97,1810.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47848,-4.9088077545166,-64.30419921875,617.9375,19.6690521240234,141.769409179688,0,0,0,0,0.3281,650.23,0.136,246.18,-9999,393.07,1810.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47849,-4.90793991088867,-64.303955078125,623.8125,20.5565490722656,144.235229492188,0,0,0,0,0.3281,542.43,0.136,248.67,-9999,393.47,1810.52,0,0,0,3.307,0.159,0.071,1.412,1.773,2.826,0.146,-0.009,0.16,0.063,0.024
47850,-4.90707397460938,-64.3036804199219,629.6875,20.5565490722656,143.855895996094,-1.45,36.91,-1.45,36.91,0.3281,575.16,0.136,252.79,-9999,393.79,1808.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47851,-4.90620803833008,-64.3034362792969,635.75,20.4579238891602,139.682983398438,0,0,0,0,0.3281,587.42,0.136,256.48,-9999,393.41,1807.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47852,-4.90534210205078,-64.3031616210938,641.8125,20.7537994384766,139.113891601563,0,0,0,0,0.3281,589.91,0.136,265.3,-9999,393.25,1808.46,0,0,0,2.852,0.25,0.201,1.156,2.15,2.563,0.079,0.103,0.021,0.155,0.198
47853,-4.90447616577148,-64.3029174804688,647.9375,22.0357284545898,144.993896484375,0,0,0,0,0.328,570.23,0.1359,254.98,-9999,393.65,1809.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47854,-4.90361022949219,-64.3026733398438,654.0625,22.0357284545898,141.579711914063,0,0,0,0,0.3282,632.31,0.1361,252.98,-9999,393.5,1810.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47855,-4.90274429321289,-64.3023986816406,660.1875,22.0357284545898,137.596557617188,0,0,0,0,0.3281,561.96,0.136,266.33,-9999,393.72,1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47856,-4.90188026428223,-64.3021545410156,666.3125,22.0357284545898,137.217163085938,0,0,0,0,0.3282,562.11,0.1361,299.72,-9999,393.4,1809.75,0,0,0,2.873,0.262,0.481,1.143,2.416,2.368,0.163,0.259,0.162,0.148,0.427
47857,-4.90101432800293,-64.3018798828125,672.375,21.5426635742188,144.045593261719,0,0,0,0,0.328,568.22,0.1359,265.98,-9999,392.97,1810.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47858,-4.90014839172363,-64.3016357421875,678.4375,21.4440383911133,145.183532714844,0,0,0,0,0.328,545.48,0.136,284.46,-9999,392.1,1808.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47859,-4.89928245544434,-64.3013916015625,684.5625,21.5426635742188,142.528137207031,0,0,0,0,0.3281,585.35,0.136,235.08,-9999,391.62,1808.83,0,0,0,2.742,0.238,0.675,1.293,3.292,2.847,0.073,0.348,-0.032,-0.037,0.918
47860,-4.89841270446777,-64.3011474609375,690.6875,21.4440383911133,144.424865722656,0.91,37.45,0.91,37.45,0.328,529.64,0.136,245.22,-9999,392.69,1806.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47861,-4.89754295349121,-64.3008728027344,696.875,20.9509811401367,140.441650390625,0,0,0,0,0.3282,584.65,0.136,246.47,-9999,392.41,1806.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47862,-4.89667129516602,-64.3006286621094,703.125,21.0496063232422,136.648132324219,0,0,0,0,0.3281,545.25,0.136,307.06,-9999,392.56,1807.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47863,-4.89579772949219,-64.3003845214844,709.5,21.0496063232422,139.682983398438,0,0,0,0,0.3281,546.55,0.136,271.17,-9999,392.83,1808.3,0,0,0,2.448,0.174,0.756,1.447,3.609,3.016,0.054,0.26,-0.02,-0.047,0.997
47864,-4.89492416381836,-64.3001403808594,715.9375,20.9509811401367,144.993896484375,0,0,0,0,0.3281,606.96,0.136,288.07,-9999,392.47,1808.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47865,-4.89405059814453,-64.2998962402344,722.3125,20.9509811401367,141.959045410156,0,0,0,0,0.3281,532.33,0.136,278.42,-9999,391.67,1808.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47866,-4.89317512512207,-64.2996520996094,728.8125,21.0496063232422,139.493347167969,0,0,0,0,0.328,504.57,0.1359,247.05,-9999,391.11,1808.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47867,-4.89229774475098,-64.2994079589844,735.3125,21.0496063232422,141.769409179688,0,0,0,0,0.3282,531.37,0.1361,244.88,-9999,391.33,1807.3,0,0,0,2.403,0.158,0.532,1.521,3.064,3.468,0.06,0.157,-0.022,-0.007,1.226
47868,-4.89142036437988,-64.2991638183594,741.875,21.0496063232422,144.045593261719,0,0,0,0,0.3281,564.1,0.136,245.84,-9999,391.85,1805.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47869,-4.89054298400879,-64.2989196777344,748.5,21.0496063232422,145.942321777344,0,0,0,0,0.3281,542.9,0.136,270.17,-9999,391.42,1805.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47870,-4.88966369628906,-64.2987060546875,755.125,21.0496063232422,144.424865722656,-2,34.45,-2,34.45,0.3281,487.06,0.136,275.78,-9999,390.61,1806.79,0,0,0,2.744,0.183,0.383,1.507,2.261,3.56,0.226,0.169,0.061,-0.106,0.921
47871,-4.8887825012207,-64.2984619140625,761.875,21.0496063232422,140.631286621094,0,0,0,0,0.3281,556.47,0.136,297.89,-9999,391.06,1807.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47872,-4.88790321350098,-64.2982177734375,768.5625,20.6551742553711,140.251953125,0,0,0,0,0.3281,623.74,0.136,245.99,-9999,390.53,1807.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47873,-4.88702201843262,-64.2980041503906,775.125,18.9787445068359,141.769409179688,0,0,0,0,0.3282,630.04,0.136,273.07,-9999,391.25,1807.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47874,-4.88613891601563,-64.2977600097656,781.75,18.8801193237305,143.855895996094,0,0,0,0,0.3281,541.82,0.136,263.77,-9999,391.53,1808.66,0,0,0,2.958,0.172,0.3,1.332,1.712,4.157,0.246,0.136,0.158,-0.227,0.561
47875,-4.88525581359863,-64.2975158691406,788.4375,18.9787445068359,150.494567871094,0,0,0,0,0.3282,591.72,0.136,286.28,-9999,392.27,1809.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47876,-4.88437080383301,-64.2973022460938,795,19.0773696899414,147.459716796875,0,0,0,0,0.3281,597.46,0.136,262.91,-9999,391.9,1806.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47877,-4.88348388671875,-64.2970581054688,801.6875,19.4718017578125,144.80419921875,0,0,0,0,0.3281,603.98,0.136,302.65,-9999,392.18,1810.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47878,-4.88259696960449,-64.2968444824219,808.4375,19.4718017578125,142.528137207031,0,0,0,0,0.3282,562.04,0.136,246.99,-9999,392.23,1810.18,0,0,0,3.239,0.164,-0.005,1.438,2.214,4.782,0.043,0.193,0.227,-0.316,0.368
47879,-4.88171005249023,-64.296630859375,815.125,19.570426940918,143.855895996094,0,0,0,0,0.328,543.98,0.1359,242.95,-9999,392.34,1813.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47880,-4.88081932067871,-64.29638671875,821.8125,19.3731842041016,149.546142578125,-5,17.5,-5,17.5,0.3281,607.99,0.136,292.42,-9999,392.42,1816.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47881,-4.87992858886719,-64.2961730957031,828.5,18.9787445068359,147.839050292969,0,0,0,0,0.3281,566.15,0.136,296.3,-9999,391.69,1815.6,0,0,0,2.899,0.178,0.206,1.457,2.652,4.751,-0.077,0.212,0.208,-0.339,0.366
47882,-4.87903785705566,-64.2959594726563,835.1875,19.0773696899414,146.321655273438,0,0,0,0,0.3281,550.8,0.136,300.04,-9999,392.63,1816.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47883,-4.87814521789551,-64.2957458496094,841.75,19.3731842041016,148.218383789063,0,0,0,0,0.3281,600.95,0.136,274.24,-9999,391.83,1819.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47884,-4.87725067138672,-64.2955322265625,848.3125,19.3731842041016,150.684204101563,0,0,0,0,0.3282,593.41,0.1361,288.7,-9999,392.02,1820.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47885,-4.87635612487793,-64.2953186035156,854.75,19.0773696899414,150.873901367188,0,0,0,0,0.3281,573.99,0.136,305.29,-9999,392.14,1821.74,0,0,0,3.174,0.189,0.475,1.524,2.459,4.264,-0.033,0.116,0.14,-0.181,0.563
47886,-4.87545967102051,-64.2951049804688,861.0625,18.9787445068359,149.735778808594,0,0,0,0,0.3281,584.18,0.136,295.52,-9999,391.83,1822.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47887,-4.87455940246582,-64.2948913574219,867.1875,18.9787445068359,147.459716796875,0,0,0,0,0.3281,603.54,0.136,307.85,-9999,391.68,1821.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47888,-4.87366104125977,-64.294677734375,873.3125,18.9787445068359,145.183532714844,0,0,0,0,0.3281,649.02,0.136,295.05,-9999,391.78,1822.57,0,0,0,3.566,0.18,0.734,1.363,2.215,3.287,0.143,0.033,0.064,-0.185,0.179
47889,-4.87275886535645,-64.2944641113281,879.5,19.4718017578125,143.666137695313,0,0,0,0,0.198,629.76,0.136,325.99,-9999,391.94,1821.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47890,-4.87185859680176,-64.2942504882813,885.625,19.570426940918,144.993896484375,-9999,-9999,-9999,-9999,0.198,647.26,0.136,306.73,-9999,391.93,1820.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47891,-4.8709545135498,-64.2940368652344,891.8125,19.4718017578125,147.270080566406,0,0,0,0,0.198,652.96,0.136,306.57,-9999,391.49,1821.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47892,-4.87005043029785,-64.2938537597656,898.1875,19.6690521240234,143.476440429688,0,0,0,0,0.1979,630.93,0.1359,234.22,-9999,391.33,1820.57,0,0,0,3.454,0.12,0.55,1.321,1.686,3.195,0.081,-0.108,0.008,-0.033,0.13
47893,-4.86914443969727,-64.2936401367188,904.625,19.9648666381836,142.528137207031,0,0,0,0,0.198,609.63,0.136,318.71,-9999,391.98,1819.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47894,-4.86823654174805,-64.2934265136719,911.125,19.9648666381836,146.700927734375,0,0,0,0,0.1979,636.98,0.1359,299.68,-9999,391.89,1820.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47895,-4.86732864379883,-64.2932434082031,917.6875,20.0634918212891,146.131958007813,0,0,0,0,0.1981,580.18,0.1361,268.28,-9999,391.41,1818.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47896,-4.86641883850098,-64.2930297851563,924.1875,19.9648666381836,147.6494140625,0,0,0,0,0.198,623.67,0.136,291.48,-9999,391.81,1819.75,0,0,0,3.148,0.115,0.447,1.461,2.061,3.539,0.136,-0.094,0.071,-0.177,0.16
47897,-4.86550712585449,-64.2928466796875,930.6875,20.0634918212891,151.063537597656,0,0,0,0,0.1981,605.6,0.1361,353.87,-9999,391.56,1819.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47898,-4.86459350585938,-64.2926635742188,937.125,20.0634918212891,147.080383300781,0,0,0,0,0.198,660.87,0.136,297.41,-9999,391.53,1819.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47899,-4.86368179321289,-64.2924499511719,943.6875,19.9648666381836,143.855895996094,0,0,0,0,0.1981,642.6,0.1361,343.5,-9999,391.43,1819.92,0,0,0,2.459,0.194,0.305,1.409,2.198,4.098,0.09,-0.129,0.116,-0.208,0.411
47900,-4.86276817321777,-64.2922668457031,950.25,20.0634918212891,141.390075683594,-9999,-9999,-9999,-9999,0.198,665.86,0.136,316.92,-9999,391.59,1819.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47901,-4.86185264587402,-64.2920837402344,956.875,20.0634918212891,146.131958007813,0,0,0,0,0.198,593.95,0.136,307.98,-9999,392.44,1819.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47902,-4.86093902587891,-64.2918701171875,963.375,19.9648666381836,150.684204101563,0,0,0,0,0.1979,651.7,0.1359,322.87,-9999,392.16,1820.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47903,-4.86002159118652,-64.2916870117188,969.8125,20.0634918212891,152.960266113281,0,0,0,0,0.198,620.77,0.136,308.9,-9999,392.09,1820.12,0,0,0,2.808,0.196,0.525,1.461,2.062,4.438,0.173,-0.067,0.118,-0.161,0.225
47904,-4.85910415649414,-64.29150390625,976.1875,20.0634918212891,149.925476074219,0,0,0,0,0.198,607.27,0.136,327.91,-9999,391.65,1818.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47905,-4.85818481445313,-64.2913208007813,982.5625,19.9648666381836,146.131958007813,0,0,0,0,0.1979,666.41,0.1359,290.33,-9999,391.66,1817.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47906,-4.85726547241211,-64.2911376953125,989,19.9648666381836,145.373229980469,0,0,0,0,0.1981,615.03,0.1361,323.85,-9999,391.41,1817.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47907,-4.85634422302246,-64.2909545898438,995.1875,20.0634918212891,146.890625,0,0,0,0,0.198,603.04,0.136,321.69,-9999,391.95,1816.1,0,0,0,3.377,0.297,0.604,1.442,1.95,4.252,0.192,0.017,-0.042,-0.087,-0.004
47908,-4.85542297363281,-64.2907409667969,1001.625,20.162109375,149.546142578125,0,0,0,0,0.198,667.99,0.136,302.84,-9999,391.56,1816.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47909,-4.85450172424316,-64.2905578613281,1007.875,20.4579238891602,152.580932617188,0,0,0,0,0.198,567.71,0.136,284.32,-9999,391.1,1816.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47910,-4.85357666015625,-64.2903747558594,1014.1875,20.5565490722656,146.890625,5.13,6.5,5.13,6.5,0.1981,589.88,0.1361,275.91,-9999,391.25,1814.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47911,-4.85265350341797,-64.2901916503906,1020.5,20.5565490722656,143.666137695313,0,0,0,0,0.198,571.06,0.136,235.75,-9999,391.43,1812.73,0,0,0,3.735,0.288,0.769,1.624,2.378,4.445,0.122,-0.013,-0.234,-0.128,-0.117
47912,-4.85173034667969,-64.2900085449219,1027,20.3592987060547,144.993896484375,0,0,0,0,0.198,558.08,0.136,270.19,-9999,391.48,1811.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47913,-4.85080528259277,-64.2898254394531,1033.375,20.0634918212891,148.218383789063,0,0,0,0,0.198,606.4,0.136,303.63,-9999,391.37,1812.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47914,-4.84987831115723,-64.2896423339844,1039.8125,19.9648666381836,152.011962890625,0,0,0,0,0.198,636.9,0.136,274.35,-9999,391.43,1811.62,0,0,0,4.036,0.297,0.604,1.736,2.391,4.581,0.094,-0.072,-0.143,0.006,0.31
47915,-4.84895133972168,-64.2894592285156,1046.1875,20.0634918212891,144.424865722656,0,0,0,0,0.198,630.8,0.136,273.67,-9999,391.72,1810.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47916,-4.84802436828613,-64.2892761230469,1052.6875,19.8662414550781,144.614562988281,0,0,0,0,0.198,693.33,0.136,312.24,-9999,391.33,1809.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47917,-4.84709739685059,-64.2890930175781,1059.0625,19.570426940918,149.166809082031,0,0,0,0,0.1979,710.93,0.1359,274.5,-9999,391.02,1809.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
